"","x"
"1327",4.01377761334681e-28
"1328",1.02497960530219e-33
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0.776051986285107
"1343",2.08924884452439
"1344",0.957174286465153
"1345",0.248444060962012
"1346",0.122514053701593
"1347",0.0637321379957146
"1348",0.034679337113537
"1349",0.0171256566040923
"1350",0.0106586498520206
"1351",0.00665458375696322
"1352",0.00716244526942325
"1353",0.0454256046354174
"1354",0.19362364024854
"1355",0.0269034292554992
"1356",3.48751523263248e-05
"1357",8.14883942098904e-06
"1358",1.54142241891859e-06
"1359",6.80283573710745e-08
"1360",3.09686405788849e-10
"1361",1.43056806942398e-13
"1362",2.22139320444324e-17
"1363",1.85562490189825e-21
"1364",1.04029404754597e-25
"1365",4.41712722097686e-30
"1366",1.52839753412271e-34
"1367",4.52005297333419e-39
"1368",1.18055442068474e-43
"1369",2.78636182482386e-48
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0.0561711890344531
"1441",0.116098541382697
"1442",0.0204010214533
"1443",0.000763422084104665
"1444",1.52261523328508e-06
"1445",1.41267177386967e-10
"1446",1.99013776293228e-15
"1447",9.51929855845945e-21
"1448",7.93609650472444e-26
"1449",2.28426766276223e-30
"1450",6.71926288463675e-35
"1451",1.75478552034418e-39
"1452",4.14207793556769e-44
"1453",0.0447590002296453
"1454",0.489257527727412
"1455",0.832746799814786
"1456",0.144165439464057
"1457",0.0053743862599783
"1458",1.07179207302186e-05
"1459",9.94393927072015e-10
"1460",1.40080677295274e-14
"1461",6.69607283491922e-20
"1462",5.56631429225351e-25
"1463",1.60100030616421e-29
"1464",4.70929318658257e-34
"1465",1.22986606760203e-38
"1466",2.903025635661e-43
"1467",0
"1468",0
"1469",0
"1470",0
"1471",0
"1472",0
"1473",0
"1474",0
"1475",0
"1476",0
"1477",0
"1478",0
"1479",0
"1480",0
"1481",0
"1482",0
"1483",0
"1484",0
"1485",0
"1486",0
"1487",0
"1488",0
"1489",0.44814203280734
"1490",0.770331834356987
"1491",0.159524519169991
"1492",0.0484729519799399
"1493",0.0210938054256289
"1494",0.01369754271001
"1495",0.00848449043087067
"1496",0.00882470047608678
"1497",0.00652925536476336
"1498",0.0049085519822506
"1499",0.0212931636365833
"1500",1.6858312513653
"1501",2.21273974746221
"1502",0.668725124460918
"1503",0.290069423191688
"1504",0.13170399645737
"1505",0.0831495653144109
"1506",0.0519544650947078
"1507",0.0521935197136241
"1508",0.0391238769852561
"1509",1.40973560762363
"1510",1.82966045457962
"1511",1.74771555460104
"1512",2.30938273306654
"1513",2.93554459343517
"1514",1.65644439292041
"1515",1.08539532871179
"1516",0.729980464760186
"1517",0.469232651157868
"1518",0.272976760672296
"1519",0.207408699696274
"1520",0.673288509262444
"1521",0.15566258760308
"1522",1.02146507341626
"1523",2.86023798175898
"1524",2.13198023684969
"1525",1.28182814957482
"1526",0.941509829300914
"1527",0.605163749495028
"1528",0.407537724965528
"1529",0.322398913574086
"1530",0.587425146333922
"1531",0.89802148943097
"1532",1.3859502318528
"1533",1.73578906788454
"1534",1.3015520434607
"1535",0.99964624715915
"1536",0.856965145872391
"1537",0.518120293942713
"1538",0.396128288972619
"1539",0.250280960002912
"1540",0.172423036929026
"1541",0.218595272823349
"1542",0.232584524400138
"1543",0.359531602792907
"1544",0.243757137114461
"1545",0.117328332846766
"1546",0.201871380239352
"1547",0.0656666173105524
"1548",0.047066793935878
"1549",0.028312581604798
"1550",0.0145260209237957
"1551",0.00746434269621309
"1552",0.0038414143718506
"1553",0.00197876016491929
"1554",0.00101561095344781
"1555",0.000515539458419289
"1556",0.000257254435975941
"1557",0.00012194311167942
"1558",4.98162514767724e-05
"1559",1.24878766084585e-05
"1560",1.17204173676655e-06
"1561",3.85854580047837e-26
"1562",9.04747529286589e-32
"1563",2.31038185289337e-37
"1564",2.19608917303326e-58
"1565",2.4694731090417
"1566",3.77075018475202
"1567",1.51969743869652
"1568",1.44584061012697
"1569",5.48539300040076
"1570",7.03284687971787
"1571",9.24499582940263
"1572",11.0939941758675
"1573",7.91336593188829
"1574",6.8658719451606
"1575",3.85209800722277
"1576",5.92591017540961
"1577",18.0078601594834
"1578",29.8862672649423
"1579",24.0899093734368
"1580",13.2475015857016
"1581",7.51997928120334
"1582",6.68139640923312
"1583",3.74382530188053
"1584",3.97681696370371
"1585",3.12579572443668
"1586",2.13595664281468
"1587",2.71694322165778
"1588",8.85779873799293
"1589",8.72197612969883
"1590",4.14107222340903
"1591",2.93846193223148
"1592",1.72351321341555
"1593",1.20296192612052
"1594",2.56513941971326
"1595",5.5815405827415
"1596",10.0725853927636
"1597",17.5482353649969
"1598",27.9494589219329
"1599",27.8907947664233
"1600",14.2953329616651
"1601",10.5131642054494
"1602",6.97215440189788
"1603",4.34436554096772
"1604",2.94855395317838
"1605",6.35689541708849
"1606",7.45950366752734
"1607",11.0554524972786
"1608",16.11058142336
"1609",13.4849579650622
"1610",8.02746564381472
"1611",10.0517784492417
"1612",12.4853254462663
"1613",9.37222006162467
"1614",7.46206188052357
"1615",5.48691751150386
"1616",5.36438308506451
"1617",3.4755385886089
"1618",7.36807322171792
"1619",9.23594515177378
"1620",7.39215131128059
"1621",7.02182499396249
"1622",8.11170257597528
"1623",8.71321466124382
"1624",7.37379874819883
"1625",5.75002474911013
"1626",3.61233660412896
"1627",2.71969567439716
"1628",1.70532078235855
"1629",2.32006071030268
"1630",1.26919906830279
"1631",2.0044525861392
"1632",0.837008583359022
"1633",0.547914466915869
"1634",1.42562011643876
"1635",1.72583660575969
"1636",0.559907085108269
"1637",0.271114710855787
"1638",0.149096731768999
"1639",0.0766615242588622
"1640",0.0395002607578856
"1641",0.0204073660486972
"1642",0.0105633713349771
"1643",0.00547318323210771
"1644",0.00284092143708117
"1645",0.00147683656047692
"1646",0.000755784618364726
"1647",0.000378319105361289
"1648",0.000180993110360066
"1649",7.9899169739413e-05
"1650",2.61885654003187e-05
"1651",3.85663163704549e-06
"1652",1.67238232326782e-07
"1653",1.91605761679818e-29
"1654",3.83739033115502e-37
"1655",8.12012559776107e-108
"1656",2.37514406751062e-118
"1657",0.231943051840663
"1658",0.455201532540489
"1659",0.145612468216386
"1660",0.0624432196958164
"1661",4.57725361070702
"1662",6.00095479150712
"1663",3.83907944560302
"1664",2.66006307348369
"1665",1.64146544251482
"1666",1.05867551326862
"1667",0.621256232162744
"1668",0.483807748026285
"1669",0.29796251112021
"1670",0.220954123712891
"1671",0.312548742074928
"1672",2.77585058476069
"1673",0.855082577877583
"1674",0.313934922317873
"1675",0.175111644621893
"1676",0.0914517823945051
"1677",0.0470354523874856
"1678",0.0242438453541942
"1679",0.0125206693047186
"1680",0.00647421798995723
"1681",0.139838744930077
"1682",1.78794462450328
"1683",1.95476973327596
"1684",1.03747012088874
"1685",0.876059324558987
"1686",0.559608113026864
"1687",0.370566915933001
"1688",0.21570900596762
"1689",0.552368448423718
"1690",2.88498485516059
"1691",4.23150057152603
"1692",1.88869928244728
"1693",1.92589681246904
"1694",0.932678768637375
"1695",0.560962938605674
"1696",0.341563430230161
"1697",0.20540869690826
"1698",0.124665317363734
"1699",0.0957715660941925
"1700",0.341388985328587
"1701",0.659585585417992
"1702",0.300383495917543
"1703",0.120392358004842
"1704",0.0792265761268482
"1705",0.0439671857463094
"1706",0.0224886623248566
"1707",0.0114979172419061
"1708",0.00586141498794814
"1709",0.00297150253808978
"1710",0.00150813614781289
"1711",0.000747736936800001
"1712",0.000339795180496644
"1713",1.57032572716383
"1714",4.07979727715516
"1715",2.12436026031975
"1716",0.633593241229563
"1717",0.317253912775261
"1718",0.18270221569528
"1719",0.116562300725158
"1720",0.0666902105401626
"1721",0.0418686553812586
"1722",0.0244131506567831
"1723",0.0259306519097937
"1724",0.162738020986154
"1725",0.27605193734588
"1726",0.0402603745515578
"1727",0.0161797500143325
"1728",0.0103312068511279
"1729",0.00525584224029293
"1730",0.00266192344526035
"1731",0.00132525134342069
"1732",0.000638080574991522
"1733",0.000279425523535896
"1734",0.000102253409714495
"1735",2.56985798060792e-05
"1736",2.55232757544614e-06
"1737",7.18733396517642e-17
"1738",1.57520436454097e-25
"1739",3.69959711353704e-31
"1740",9.44734210284089e-37
"1741",0
"1742",0
"1743",0
"1744",0
"1745",0
"1746",0
"1747",0
"1748",0
"1749",0
"1750",0
"1751",0
"1752",0
"1753",0
"1754",0
"1755",0
"1756",0
"1757",0
"1758",0
"1759",0
"1760",0
"1761",0
"1762",0
"1763",0
"1764",0
"1765",0
"1766",0
"1767",0
"1768",0
"1769",0
"1770",0
"1771",0
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",0
"1778",0
"1779",0
"1780",0
"1781",0
"1782",0
"1783",0
"1784",0
"1785",0
"1786",0
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",0
"1793",0
"1794",0
"1795",0
"1796",0
"1797",0
"1798",0
"1799",0.771317619728046
"1800",1.20683602360435
"1801",0.25226717104106
"1802",0.0869742834649545
"1803",0.0376476080549203
"1804",0.0248795697609953
"1805",0.0174813534202696
"1806",0.0190142351223126
"1807",0.0140612223248788
"1808",0.00998128366068416
"1809",0.0396574850033588
"1810",0.363056471692347
"1811",0.0560702455057422
"1812",6.7245131262003e-10
"1813",9.36046753970216e-16
"1814",1.87876972866291e-21
"1815",4.41622982606064e-27
"1816",1.12775194345285e-32
"1817",0
"1818",0
"1819",0.0414515998197718
"1820",0.144762342407123
"1821",0.186658916967572
"1822",0.0464734776810973
"1823",0.0163747082798951
"1824",0.0081484497506072
"1825",0.00552629187792451
"1826",0.00476176379756173
"1827",0.00432237791911046
"1828",0.00315319288486067
"1829",0.00656172791929053
"1830",0.0529676552510765
"1831",0.0553729284803265
"1832",0.0074137112674331
"1833",8.88575026987108e-11
"1834",1.23687955282247e-16
"1835",2.48258182054454e-22
"1836",5.83554968206715e-28
"1837",0.894413670604498
"1838",2.05896885720753
"1839",1.31271245944536
"1840",0.580577648089066
"1841",0.332663013061474
"1842",0.2463143975625
"1843",0.135748718914451
"1844",0.0912497553742989
"1845",0.0607317490004608
"1846",0.0418051827322181
"1847",0.0521779826434545
"1848",0.327752239057194
"1849",0.410730509709695
"1850",0.338910193703766
"1851",0.0470808208065905
"1852",0.0125850216462969
"1853",1.74208121165422
"1854",4.24751836462807
"1855",4.01866804603262
"1856",7.40914999954493
"1857",9.41885901372352
"1858",5.67829713234016
"1859",4.38380708761541
"1860",2.2723457277128
"1861",1.4172635401468
"1862",0.86956592712812
"1863",0.636242421324744
"1864",1.27465715449522
"1865",1.05349710678285
"1866",0.528231295199746
"1867",2.15121458006446
"1868",0.760995045127095
"1869",0.440273914329433
"1870",0.3063904732604
"1871",0.163060567415781
"1872",0.584152310120263
"1873",1.48115374389386
"1874",0.704046871093323
"1875",0.435252096943917
"1876",0.445150426776455
"1877",0.281830580638829
"1878",0.194519189516063
"1879",0.121595964632167
"1880",1.23294347364171
"1881",1.78548708297628
"1882",0.69885879448143
"1883",0.545296238608879
"1884",0.635649874494424
"1885",0.270937346893504
"1886",0.191681948661916
"1887",0.911817513621327
"1888",1.97640778025973
"1889",1.40716568615902
"1890",0.901385101360283
"1891",1.01910842854863
"1892",0.488397255207543
"1893",0.341615102255926
"1894",0.216022481433345
"1895",0.155844815893835
"1896",0.0996991589203123
"1897",0.0774117292790162
"1898",0.385563650401528
"1899",0.633911081722577
"1900",1.20383698730576
"1901",1.98638755927354
"1902",2.48127253632423
"1903",4.03114060008899
"1904",3.45787074904632
"1905",1.83945414916447
"1906",1.2410937015775
"1907",0.802658529093098
"1908",0.509731515556108
"1909",0.357425954884722
"1910",0.290195582888142
"1911",0.424179661957213
"1912",0.465385551283418
"1913",0.682491745243581
"1914",0.652023933538144
"1915",0.291569430675843
"1916",0.146376623853316
"1917",0.0890637817017445
"1918",0.0478123337614882
"1919",0.0245757915720447
"1920",0.0126589861373024
"1921",0.00653191432652813
"1922",0.00337984938185849
"1923",0.00174946474830634
"1924",0.000905778125869989
"1925",0.00046382396422249
"1926",0.000229909570806971
"1927",1.92612544452649
"1928",4.39008423251469
"1929",3.35207998642954
"1930",9.01196449160345
"1931",11.644147793418
"1932",6.14361897440823
"1933",5.13646071191134
"1934",3.87027391482133
"1935",2.50836090404238
"1936",1.7875019010741
"1937",1.21498501259278
"1938",1.52572965447142
"1939",1.3342016946281
"1940",0.915859471237825
"1941",3.28076898520228
"1942",1.17034921725263
"1943",4.79037667293003
"1944",7.50893781138904
"1945",5.2144737676547
"1946",5.88265987845392
"1947",3.12089896369214
"1948",4.26583276894854
"1949",5.26535531063377
"1950",3.93949110515688
"1951",2.70117473648958
"1952",1.91880406600789
"1953",1.33106996637386
"1954",2.32470359138776
"1955",1.02793054793151
"1956",0.531880786905038
"1957",0.361829481138428
"1958",0.822530307957682
"1959",1.59397062175453
"1960",3.0488680230389
"1961",4.95860037793577
"1962",4.2397023138063
"1963",2.6983896061476
"1964",1.25575272579989
"1965",1.59299739409864
"1966",3.46624021556393
"1967",3.46515205111337
"1968",2.67689935599048
"1969",3.1889176660159
"1970",9.26696417567504
"1971",10.3075905803843
"1972",6.62527381288413
"1973",7.06708028031898
"1974",7.29587042362015
"1975",7.98559368569689
"1976",9.43496116856377
"1977",7.98505683071834
"1978",4.85320877196602
"1979",3.38419444861382
"1980",4.13877688734249
"1981",6.92152632213427
"1982",5.03793899901848
"1983",11.8133352172557
"1984",13.2092049776646
"1985",7.74013473677208
"1986",6.07573199323252
"1987",4.79966833292801
"1988",2.36782835947552
"1989",1.33289205955899
"1990",0.884709127304689
"1991",1.13097391046062
"1992",0.679588595409113
"1993",1.41779192593716
"1994",3.71590394688571
"1995",1.31545361631103
"1996",0.487794257006911
"1997",0.260133536914126
"1998",0.136058778759446
"1999",0.0700808078613967
"2000",0.0361933572650263
"2001",0.0187363550712047
"2002",0.00971985798002038
"2003",2.1105120636402
"2004",3.01764253928726
"2005",1.36969752889771
"2006",1.03035568664582
"2007",0.642472696325526
"2008",0.416775717672063
"2009",0.247850021603667
"2010",0.164116596090637
"2011",0.102779701218801
"2012",0.0650821189633442
"2013",0.109864511131924
"2014",0.919600442658141
"2015",0.240162178703596
"2016",3.69256047285552
"2017",6.29163611522553
"2018",4.33207701600498
"2019",4.72100209769876
"2020",3.40764265327193
"2021",3.12265027955421
"2022",2.61304799909791
"2023",1.44318833080606
"2024",1.023234764209
"2025",0.636990769254924
"2026",0.520092815726208
"2027",1.61703175941123
"2028",1.55818254489277
"2029",1.73369432602042
"2030",6.05396372751057
"2031",8.27780634405827
"2032",4.51317138741807
"2033",2.73910685989024
"2034",1.86247992692719
"2035",1.18089750598481
"2036",0.717372103202943
"2037",0.448440754519481
"2038",0.314599623981732
"2039",0.550853015680994
"2040",0.435776835670336
"2041",1.79977774533942
"2042",1.11032254084066
"2043",0.372156934857443
"2044",0.205070979121478
"2045",0.112929167506694
"2046",0.0579805987500348
"2047",0.0298121631028843
"2048",0.0153656513089599
"2049",0.0079405941585723
"2050",0.00409629975817255
"2051",0.00210483954008142
"2052",0.00107680682211608
"2053",0.00053700432536639
"2054",0.000242209489006286
"2055",8.94409770462667e-05
"2056",1.34724445391345e-05
"2057",4.89696953985181e-07
"2058",3.22222968046428e-26
"2059",7.54361680176049e-32
"2060",1.92630917057897e-37
"2061",1.8076854122478e-119
"2062",4.41376986976292e-130
"2063",0
"2064",0
"2065",0
"2066",0
"2067",0
"2068",0
"2069",0
"2070",0
"2071",0
"2072",0
"2073",0
"2074",0
"2075",0
"2076",0
"2077",0
"2078",0
"2079",0
"2080",0
"2081",0
"2082",0
"2083",0
"2084",0
"2085",0
"2086",0
"2087",0
"2088",0
"2089",0
"2090",0
"2091",0
"2092",0
"2093",0
"2094",0
"2095",0
"2096",0.24684633595491
"2097",0.596334251842944
"2098",0.1091337774741
"2099",0.00417957815284761
"2100",8.52567394735582e-06
"2101",7.91553150921364e-10
"2102",1.1106213758431e-14
"2103",5.0330994927941e-20
"2104",3.15413286863772e-25
"2105",8.32422346827864e-30
"2106",2.44147729711619e-34
"2107",6.37574307330963e-39
"2108",1.50495902377873e-43
"2109",0
"2110",0
"2111",0
"2112",0
"2113",0
"2114",0
"2115",0
"2116",0
"2117",0
"2118",0
"2119",0
"2120",0
"2121",0
"2122",0
"2123",0
"2124",0
"2125",0
"2126",0
"2127",0
"2128",0
"2129",0
"2130",0
"2131",0
"2132",0
"2133",0
"2134",0
"2135",0
"2136",0
"2137",0
"2138",0
"2139",0
"2140",0
"2141",0
"2142",0
"2143",0
"2144",0
"2145",0
"2146",0
"2147",0
"2148",0
"2149",0
"2150",0
"2151",0
"2152",0
"2153",0
"2154",0
"2155",0
"2156",0
"2157",0
"2158",0
"2159",0
"2160",0
"2161",0
"2162",0
"2163",0
"2164",0
"2165",0
"2166",0
"2167",0
"2168",0
"2169",0
"2170",0
"2171",0
"2172",0
"2173",0
"2174",0
"2175",0
"2176",0
"2177",0
"2178",0
"2179",0
"2180",0
"2181",0
"2182",0
"2183",0
"2184",0
"2185",0
"2186",0
"2187",0
"2188",0
"2189",0
"2190",0
"2191",0
"2192",0
"2193",0
"2194",0
"2195",0
"2196",0
"2197",0
"2198",0
"2199",0
"2200",0
"2201",0
"2202",0
"2203",0
"2204",0
"2205",0
"2206",0
"2207",0
"2208",0
"2209",0
"2210",0
"2211",0
"2212",0
"2213",0
"2214",0
"2215",0
"2216",0
"2217",0
"2218",0
"2219",0
"2220",0
"2221",0
"2222",0.48655653921562
"2223",0.96516226591085
"2224",0.373842979795357
"2225",0.123820277511383
"2226",0.0737699970613691
"2227",0.039974737270609
"2228",0.0254018271071053
"2229",0.0206537923989817
"2230",0.0178322842353948
"2231",0.0132960895267286
"2232",0.0342040044481288
"2233",0.303777474397652
"2234",0.479481180616328
"2235",0.293851129234006
"2236",1.43735827018081
"2237",2.27203980328819
"2238",0.537472400783234
"2239",0.202356341638647
"2240",0.0949516906042933
"2241",0.0647295255769888
"2242",0.0417270749188154
"2243",0.0405321175512057
"2244",0.0501016298571151
"2245",0.455032755466811
"2246",0.442367705159755
"2247",2.51519163331794
"2248",5.3591244699211
"2249",5.0277663661587
"2250",2.76065509248031
"2251",1.85257675709902
"2252",3.52491004522682
"2253",4.56900950415182
"2254",3.01275857243007
"2255",6.38212835252018
"2256",12.9244453782254
"2257",11.4406882727157
"2258",7.31180871149129
"2259",6.91127190758619
"2260",4.86007793700995
"2261",2.7731339475757
"2262",2.22029896804948
"2263",2.97476283491477
"2264",2.30391203700285
"2265",2.35269836732864
"2266",3.63425958754116
"2267",8.11054672488141
"2268",8.1140433464368
"2269",3.67877293862284
"2270",2.94989176435977
"2271",3.81081354820742
"2272",3.99746739267711
"2273",4.26578674274294
"2274",5.89972060497998
"2275",6.71462169467251
"2276",7.54749655679076
"2277",6.22799986475479
"2278",5.0593569814449
"2279",3.18882556190535
"2280",1.95088154299412
"2281",2.26127072965909
"2282",10.0743605196953
"2283",12.8536207261108
"2284",10.2089564697684
"2285",7.76846736251678
"2286",7.46736718954655
"2287",11.3108420974885
"2288",8.85479391154291
"2289",5.17833968102787
"2290",3.9311380268179
"2291",2.3039963596292
"2292",2.02701756839695
"2293",3.70587974368452
"2294",2.15720918794436
"2295",1.57374722539268
"2296",0.851027557397144
"2297",1.4513605425201
"2298",2.35966933421233
"2299",0.767518988358363
"2300",0.353984899467292
"2301",0.193868533902618
"2302",0.0997795935016446
"2303",0.051474753318601
"2304",0.0266082843332165
"2305",0.0137839975684512
"2306",0.510885532620863
"2307",0.757926223773225
"2308",0.377318419977712
"2309",0.33108107972937
"2310",0.322520055035398
"2311",3.49816161543203
"2312",5.05441227177467
"2313",3.19205819419149
"2314",2.85425389964288
"2315",1.71661285938786
"2316",1.20103141733657
"2317",1.07692501684448
"2318",0.692236584795794
"2319",0.427924940124261
"2320",0.286415390050868
"2321",0.326263702125113
"2322",1.45357749507995
"2323",4.79238736376451
"2324",6.86305955683772
"2325",3.01047833371749
"2326",1.87125887507548
"2327",1.12428917083156
"2328",0.721875229427062
"2329",0.458196888425405
"2330",0.344350282356019
"2331",0.189468768298257
"2332",2.2245561927013
"2333",4.48477470990735
"2334",5.8326805828165
"2335",5.39241650502485
"2336",4.09390321977727
"2337",2.45535969308797
"2338",1.68052616409922
"2339",1.27747138260657
"2340",0.826311342072362
"2341",0.500161687934543
"2342",0.386154472177605
"2343",0.885477554000737
"2344",0.819163728632685
"2345",1.21928769317547
"2346",0.871531939902104
"2347",0.390549690345451
"2348",0.202124811463331
"2349",0.874665106237855
"2350",5.84932677639056
"2351",9.10612736814511
"2352",5.82289984367264
"2353",5.97589510281421
"2354",6.24504280845569
"2355",3.7724766018028
"2356",2.47469192061907
"2357",1.6187202685616
"2358",1.04527966844455
"2359",0.682360973587766
"2360",1.16161591623577
"2361",4.07550499772189
"2362",5.79405226951127
"2363",3.03203713898195
"2364",2.85010054108842
"2365",1.82650600560118
"2366",5.04722596343069
"2367",8.41946132312354
"2368",6.41693686885623
"2369",3.48746579501649
"2370",2.20284302257718
"2371",1.42073445639255
"2372",0.921375565168198
"2373",1.4634004127804
"2374",0.60650177651572
"2375",0.354167887279769
"2376",0.3594986111206
"2377",2.13681460786594
"2378",1.38620404410572
"2379",0.455423501494411
"2380",0.240061343490436
"2381",0.13148442276109
"2382",0.0675560733882022
"2383",0.0347867935992313
"2384",0.0263609624966621
"2385",0.0282294170005269
"2386",0.0081205903784195
"2387",0.002586594714509
"2388",0.00125686480795349
"2389",0.000635760365866055
"2390",0.000314844678935989
"2391",0.532618098560656
"2392",2.11948039506412
"2393",1.37648168851506
"2394",0.851876381359927
"2395",0.770707833830327
"2396",0.489438490446549
"2397",0.333164649993466
"2398",0.201640560705579
"2399",0.135080187097148
"2400",0.0834556241810914
"2401",0.301529268703702
"2402",0.438070567764144
"2403",1.33114588127771
"2404",0.786389336814711
"2405",1.68505760915929
"2406",1.69393428068244
"2407",0.972961976201288
"2408",0.806070510266573
"2409",0.514451750741599
"2410",0.343052881712101
"2411",0.220599781154472
"2412",0.327706084185353
"2413",0.182498163955518
"2414",0.215249702953384
"2415",0.123118899678578
"2416",0.609819700481595
"2417",0.145481903052945
"2418",0.107409681758765
"2419",0.0681203160147693
"2420",0.0348764700352929
"2421",0.0178754500121657
"2422",0.00917955161968092
"2423",0.00471981297356941
"2424",4.27282852510363
"2425",8.30781153874473
"2426",5.78951881026482
"2427",3.1753722485545
"2428",2.10202689660115
"2429",1.32841149684985
"2430",0.803642518404514
"2431",0.484405317055849
"2432",0.304994719027745
"2433",0.192793720631399
"2434",0.266665581796484
"2435",1.99670943184635
"2436",1.45702102087866
"2437",0.43524885839859
"2438",0.21634641431999
"2439",0.118788362243076
"2440",0.0609454540015682
"2441",0.0313070392681763
"2442",0.0161126980849409
"2443",0.00830688783919522
"2444",0.00427424546832208
"2445",0.00216735747239044
"2446",0.00106323423258227
"2447",0.000501378190781945
"2448",0.000225974579426877
"2449",8.10641025195486e-05
"2450",9.6667718231388e-06
"2451",9.25792970321182e-17
"2452",5.39172996496261e-28
"2453",8.70686282777458e-34
"2454",2.21850327710425e-39
"2455",1.71191327256054e-128
"2456",0
"2457",0
"2458",0
"2459",0
"2460",0
"2461",0
"2462",0
"2463",0
"2464",0
"2465",0
"2466",0
"2467",0
"2468",0
"2469",0
"2470",0
"2471",0
"2472",0
"2473",0
"2474",0
"2475",0
"2476",0
"2477",0
"2478",0
"2479",0
"2480",0
"2481",0
"2482",0
"2483",0
"2484",0
"2485",0
"2486",0
"2487",0
"2488",0
"2489",0
"2490",0
"2491",0
"2492",0
"2493",0
"2494",0
"2495",0
"2496",0
"2497",0
"2498",0
"2499",0
"2500",0
"2501",0
"2502",0
"2503",0
"2504",0
"2505",0
"2506",0
"2507",0
"2508",0
"2509",0
"2510",0
"2511",0
"2512",0
"2513",0
"2514",0
"2515",0
"2516",0
"2517",0
"2518",0
"2519",0
"2520",0
"2521",0
"2522",0
"2523",0
"2524",0
"2525",0
"2526",0
"2527",0
"2528",0
"2529",0
"2530",0
"2531",0
"2532",0
"2533",0
"2534",0
"2535",0
"2536",0
"2537",0
"2538",0
"2539",0
"2540",0
"2541",0
"2542",0
"2543",0
"2544",0
"2545",0
"2546",0
"2547",0
"2548",0
"2549",0
"2550",0
"2551",0
"2552",0
"2553",0
"2554",0
"2555",0
"2556",0
"2557",0
"2558",0
"2559",0
"2560",0
"2561",0
"2562",0
"2563",0
"2564",0
"2565",0
"2566",0
"2567",0
"2568",0
"2569",0
"2570",0
"2571",0
"2572",0
"2573",0
"2574",0
"2575",0
"2576",0
"2577",0
"2578",0
"2579",0
"2580",0
"2581",0
"2582",0
"2583",0
"2584",0
"2585",0
"2586",0
"2587",0
"2588",0
"2589",0
"2590",0
"2591",0
"2592",0
"2593",0
"2594",0
"2595",0.198378490710847
"2596",5.81648499175617
"2597",17.1440097518048
"2598",16.7551377960852
"2599",9.12025820657984
"2600",6.85692833682575
"2601",3.80967862219137
"2602",2.40691658014037
"2603",1.43891616691775
"2604",0.933976350874071
"2605",0.609467028879455
"2606",0.811297363755273
"2607",3.70651895880888
"2608",4.73287975703494
"2609",1.39804743704401
"2610",0.766205725363553
"2611",0.319002249256043
"2612",0.1928707411149
"2613",0.107766814319407
"2614",0.055503003927804
"2615",0.0286408282757572
"2616",0.0148177388510065
"2617",0.00768191436695276
"2618",0.0039823360071303
"2619",0.00206021221214465
"2620",0.00105298780451162
"2621",0.000536924306314857
"2622",0.000266919951650714
"2623",0.000128304584049426
"2624",5.59702516289793e-05
"2625",1.66718216840767e-05
"2626",1.77583440362997e-06
"2627",1.29716749230017e-17
"2628",0.223901785532781
"2629",0.42579423743418
"2630",0.123397799384952
"2631",0.189496717474159
"2632",6.94052956917388
"2633",16.1586351204004
"2634",24.4334051893854
"2635",24.812277497458
"2636",16.3675289953878
"2637",10.618944725063
"2638",11.614779152352
"2639",17.5866871681159
"2640",12.9043368932417
"2641",8.31761010924984
"2642",5.92639412172115
"2643",7.35652376257302
"2644",8.11372871654589
"2645",8.70190364911698
"2646",5.59634664174144
"2647",7.04271951102548
"2648",9.12317843025401
"2649",10.1411393380316
"2650",13.4375525420445
"2651",9.16081174405584
"2652",5.32921942533538
"2653",3.41211723333917
"2654",2.43436850357508
"2655",2.21218980881748
"2656",1.17569043009082
"2657",1.11250975198922
"2658",1.04117189021783
"2659",4.13421500302853
"2660",7.87393963470674
"2661",5.22612243261867
"2662",2.69734790686625
"2663",1.62069916327436
"2664",1.00878617181856
"2665",0.602985210132852
"2666",0.380692502449501
"2667",0.240633188145832
"2668",0.148175124273709
"2669",0.197018830779514
"2670",1.83137959963668
"2671",1.51073900973711
"2672",0.863919159535084
"2673",0.903669942827979
"2674",0.789753950087748
"2675",0.593022238712097
"2676",0.482629691983928
"2677",0.311175952744607
"2678",0.208473364149552
"2679",0.132216300182925
"2680",0.0916391379425033
